39222	39262	-1	5
39262	39402	1	5
39402	39422	-1	5
39422	39442	1	5
39442	39462	-1	5
39462	39482	1	5
39482	39522	-1	5
39522	39542	1	5
39542	39562	-1	5
39562	39582	1	5
39582	39602	-1	5
39602	39622	1	5
39622	39662	-1	5
39662	39682	1	5
39682	39702	-1	5
39702	39722	1	5
39722	39762	-1	5
39762	39782	1	5
40097	44417	2	5
44475	44635	2	5
44722	44762	1	5
44762	44802	-1	5
44802	44902	1	5
44902	44922	-1	5
44922	44942	1	5
44942	44982	-1	5
44982	45002	1	5
45002	45022	-1	5
45022	45042	1	5
45042	45082	-1	5
45082	45102	1	5
45102	45122	-1	5
45122	45162	1	5
45162	45362	-1	5
45677	49997	2	5
49997	50215	1	0
50055	50215	2	5
50302	50362	1	5
50362	50382	-1	5
50382	50442	1	5
50442	50462	-1	5
50462	50562	1	5
50562	50622	-1	5
50622	50642	1	5
50642	50662	-1	5
50662	50682	1	5
50682	50742	-1	5
50742	50802	1	5
50802	50842	-1	5
50842	50882	1	5
50882	50902	-1	5
50902	50922	1	5
50922	50942	-1	5
51257	55577	2	5
55635	55795	2	5
55882	55922	1	5
55922	55942	-1	5
55942	56022	1	5
56022	56102	-1	5
56102	56122	1	5
56122	56202	-1	5
56202	56222	1	5
56222	56242	-1	5
56242	56282	1	5
56282	56322	-1	5
56322	56342	1	5
56342	56402	-1	5
56402	56422	1	5
56422	56442	-1	5
56442	56522	1	5
56837	61157	2	5
61157	61375	1	0
61215	61375	2	5
61462	61622	1	5
61622	61642	-1	5
61642	61662	1	5
61662	61702	-1	5
61702	61742	1	5
61742	61762	-1	5
61762	61782	1	5
61782	61822	-1	5
61822	61902	1	5
61902	61922	-1	5
61922	61962	1	5
61962	61982	-1	5
61982	62022	1	5
62022	62042	-1	5
62042	62062	1	5
62062	62082	-1	5
62082	62102	1	5
62417	66737	2	5
66795	66955	2	5
67042	67082	1	5
67082	67142	-1	5
67142	67202	1	5
67202	67222	-1	5
67222	67422	1	5
67422	67482	-1	5
67482	67522	1	5
67522	67582	-1	5
67582	67602	1	5
67602	67622	-1	5
67622	67682	1	5
67997	72317	2	5
72317	72535	1	0
72375	72535	2	5
72622	72682	1	5
72682	72722	-1	5
72722	72762	1	5
72762	72822	-1	5
72822	72842	1	5
72842	72902	-1	5
72902	72922	1	5
72922	72962	-1	5
72962	73002	1	5
73002	73022	-1	5
73022	73062	1	5
73062	73102	-1	5
73102	73122	1	5
73122	73182	-1	5
73182	73222	1	5
73222	73242	-1	5
73242	73262	1	5
73577	77897	2	5
77955	78115	2	5
78202	78242	1	5
78242	78262	-1	5
78262	78282	1	5
78282	78302	-1	5
78302	78342	1	5
78342	78362	-1	5
78362	78402	1	5
78402	78442	-1	5
78442	78462	1	5
78462	78482	-1	5
78482	78502	1	5
78502	78542	-1	5
78542	78642	1	5
78642	78662	-1	5
78662	78682	1	5
78682	78722	-1	5
78722	78782	1	5
78782	78842	-1	5
79157	83477	2	5
83477	83695	1	0
83535	83695	2	5
83782	83862	1	5
83862	83882	-1	5
83882	83962	1	5
83962	84002	-1	5
84002	84022	1	5
84022	84042	-1	5
84042	84182	1	5
84182	84222	-1	5
84222	84242	1	5
84242	84262	-1	5
84262	84282	1	5
84282	84302	-1	5
84302	84322	1	5
84322	84382	-1	5
84382	84402	1	5
84402	84422	-1	5
84737	89057	2	5
89115	89275	2	5
89362	89402	1	5
89402	89442	-1	5
89442	89462	1	5
89462	89502	-1	5
89502	89662	1	5
89662	89682	-1	5
89682	89782	1	5
89782	89862	-1	5
89862	89882	1	5
89882	89922	-1	5
89922	89982	1	5
89982	90002	-1	5
90317	94637	2	5
94637	94855	1	0
94695	94855	2	5
94942	95002	1	5
95002	95022	-1	5
95022	95042	1	5
95042	95102	-1	5
95102	95122	1	5
95122	95142	-1	5
95142	95162	1	5
95162	95222	-1	5
95222	95262	1	5
95262	95282	-1	5
95282	95342	1	5
95342	95362	-1	5
95362	95462	1	5
95462	95482	-1	5
95482	95502	1	5
95502	95522	-1	5
95522	95542	1	5
95542	95582	-1	5
95897	100217	2	5
100275	100435	2	5
100522	100562	1	5
100562	100582	-1	5
100582	100622	1	5
100622	100702	-1	5
100702	100722	1	5
100722	100762	-1	5
100762	100782	1	5
100782	100802	-1	5
100802	100842	1	5
100842	100862	-1	5
100862	100902	1	5
100902	100942	-1	5
100942	100982	1	5
100982	101022	-1	5
101022	101062	1	5
101062	101142	-1	5
101142	101162	1	5
101477	105797	2	5
105797	106015	1	0
105855	106015	2	5
106102	106202	1	5
106202	106242	-1	5
106242	106262	1	5
106262	106322	-1	5
106322	106342	1	5
106342	106362	-1	5
106362	106402	1	5
106402	106422	-1	5
106422	106482	1	5
106482	106502	-1	5
106502	106522	1	5
106522	106562	-1	5
106562	106682	1	5
106682	106702	-1	5
106702	106742	1	5
107057	111377	2	5
111435	111595	2	5
111682	111722	1	5
111722	111822	-1	5
111822	111842	1	5
111842	111882	-1	5
111882	111902	1	5
111902	111942	-1	5
111942	111962	1	5
111962	112042	-1	5
112042	112082	1	5
112082	112102	-1	5
112102	112162	1	5
112162	112182	-1	5
112182	112202	1	5
112202	112222	-1	5
112222	112262	1	5
112262	112302	-1	5
112302	112322	1	5
112637	116957	2	5
116957	117175	1	0
117015	117175	2	5
117262	117322	1	5
117322	117442	-1	5
117442	117522	1	5
117522	117562	-1	5
117562	117602	1	5
117602	117622	-1	5
117622	117682	1	5
117682	117742	-1	5
117742	117782	1	5
117782	117862	-1	5
117862	117902	1	5
118217	122537	2	5
122595	122755	2	5
122842	122882	1	5
122882	122902	-1	5
122902	122922	1	5
122922	123002	-1	5
123002	123022	1	5
123022	123062	-1	5
123062	123082	1	5
123082	123142	-1	5
123142	123182	1	5
123182	123202	-1	5
123202	123222	1	5
123222	123242	-1	5
123242	123262	1	5
123262	123302	-1	5
123302	123322	1	5
123322	123342	-1	5
123342	123402	1	5
123402	123422	-1	5
123422	123462	1	5
123462	123482	-1	5
123797	128117	2	5
128117	128335	1	0
128175	128335	2	5
128422	128502	1	5
128502	128562	-1	5
128562	128622	1	5
128622	128662	-1	5
128662	128702	1	5
128702	128782	-1	5
128782	128802	1	5
128802	128842	-1	5
128842	128882	1	5
128882	128902	-1	5
128902	128962	1	5
128962	128982	-1	5
128982	129022	1	5
129022	129062	-1	5
129377	133697	2	5
133755	133915	2	5
134002	134042	1	5
134042	134082	-1	5
134082	134122	1	5
134122	134142	-1	5
134142	134182	1	5
134182	134222	-1	5
134222	134242	1	5
134242	134282	-1	5
134282	134342	1	5
134342	134382	-1	5
134382	134522	1	5
134522	134582	-1	5
134582	134602	1	5
134602	134622	-1	5
134622	134642	1	5
134957	139277	2	5
139277	139495	1	0
139335	139495	2	5
139582	139642	1	5
139642	139662	-1	5
139662	139702	1	5
139702	139742	-1	5
139742	139782	1	5
139782	139822	-1	5
139822	139882	1	5
139882	139962	-1	5
139962	139982	1	5
139982	140082	-1	5
140082	140102	1	5
140102	140122	-1	5
140122	140222	1	5
140537	144857	2	5
144915	145075	2	5
145162	145202	1	5
145202	145222	-1	5
145222	145282	1	5
145282	145362	-1	5
145362	145382	1	5
145382	145422	-1	5
145422	145462	1	5
145462	145622	-1	5
145622	145702	1	5
145702	145722	-1	5
145722	145742	1	5
145742	145762	-1	5
145762	145782	1	5
145782	145802	-1	5
146117	150437	2	5
150437	150655	1	0
150495	150655	2	5
150742	150862	1	5
150862	150882	-1	5
150882	150902	1	5
150902	150922	-1	5
150922	151002	1	5
151002	151022	-1	5
151022	151082	1	5
151082	151142	-1	5
151142	151202	1	5
151202	151242	-1	5
151242	151302	1	5
151302	151382	-1	5
151697	156017	2	5
156075	156235	2	5
156322	156362	1	5
156362	156422	-1	5
156422	156442	1	5
156442	156462	-1	5
156462	156482	1	5
156482	156502	-1	5
156502	156522	1	5
156522	156562	-1	5
156562	156582	1	5
156582	156622	-1	5
156622	156642	1	5
156642	156662	-1	5
156662	156682	1	5
156682	156702	-1	5
156702	156722	1	5
156722	156802	-1	5
156802	156842	1	5
156842	156862	-1	5
156862	156882	1	5
156882	156922	-1	5
156922	156942	1	5
156942	156962	-1	5
157277	161597	2	5
161597	161815	1	0
161655	161815	2	5
161902	161962	1	5
161962	162002	-1	5
162002	162022	1	5
162022	162122	-1	5
162122	162142	1	5
162142	162162	-1	5
162162	162182	1	5
162182	162222	-1	5
162222	162262	1	5
162262	162282	-1	5
162282	162382	1	5
162382	162402	-1	5
162402	162422	1	5
162422	162462	-1	5
162462	162482	1	5
162482	162542	-1	5
162857	167177	2	5
167235	167395	2	5
167482	167522	1	5
167522	167542	-1	5
167542	167562	1	5
167562	167582	-1	5
167582	167602	1	5
167602	167642	-1	5
167642	167762	1	5
167762	167802	-1	5
167802	167842	1	5
167842	167882	-1	5
167882	167942	1	5
167942	167962	-1	5
167962	168082	1	5
168082	168102	-1	5
168102	168122	1	5
168437	172757	2	5
172757	172975	1	0
172815	172975	2	5
173062	173142	1	5
173142	173162	-1	5
173162	173182	1	5
173182	173202	-1	5
173202	173242	1	5
173242	173262	-1	5
173262	173282	1	5
173282	173362	-1	5
173362	173382	1	5
173382	173402	-1	5
173402	173422	1	5
173422	173522	-1	5
173522	173542	1	5
173542	173562	-1	5
173562	173602	1	5
173602	173642	-1	5
173642	173702	1	5
174017	178337	2	5
178395	178555	2	5
178642	178662	1	5
178662	178702	-1	5
178702	178782	1	5
178782	178802	-1	5
178802	178822	1	5
178822	178862	-1	5
178862	178922	1	5
178922	178942	-1	5
178942	178962	1	5
178962	179022	-1	5
179022	179102	1	5
179102	179122	-1	5
179122	179162	1	5
179162	179182	-1	5
179182	179262	1	5
179262	179282	-1	5
179597	183917	2	5
183917	184135	1	0
183975	184135	2	5
184222	184242	1	5
184242	184262	-1	5
184262	184422	1	5
184422	184542	-1	5
184542	184562	1	5
184562	184602	-1	5
184602	184622	1	5
184622	184682	-1	5
184682	184702	1	5
184702	184722	-1	5
184722	184742	1	5
184742	184802	-1	5
184802	184822	1	5
184822	184862	-1	5
185177	189497	2	5
189555	189715	2	5
189802	189822	1	5
189822	189882	-1	5
189882	189962	1	5
189962	190002	-1	5
190002	190022	1	5
190022	190042	-1	5
190042	190062	1	5
190062	190122	-1	5
190122	190142	1	5
190142	190282	-1	5
190282	190362	1	5
190362	190422	-1	5
190422	190442	1	5
190757	195077	2	5
195077	195295	1	0
195135	195295	2	5
195382	195402	1	5
195402	195422	-1	5
195422	195442	1	5
195442	195462	-1	5
195462	195522	1	5
195522	195562	-1	5
195562	195622	1	5
195622	195642	-1	5
195642	195662	1	5
195662	195682	-1	5
195682	195702	1	5
195702	195782	-1	5
195782	195862	1	5
195862	195882	-1	5
195882	195922	1	5
195922	195942	-1	5
195942	195962	1	5
195962	195982	-1	5
195982	196022	1	5
196337	200657	2	5
200715	200875	2	5
200962	200982	1	5
200982	201022	-1	5
201022	201042	1	5
201042	201062	-1	5
201062	201102	1	5
201102	201142	-1	5
201142	201162	1	5
201162	201222	-1	5
201222	201322	1	5
201322	201342	-1	5
201342	201362	1	5
201362	201422	-1	5
201422	201482	1	5
201482	201522	-1	5
201522	201542	1	5
201542	201582	-1	5
201582	201602	1	5
201917	206237	2	5
206237	206455	1	0
206295	206455	2	5
206542	206562	1	5
206562	206582	-1	5
206582	206622	1	5
206622	206642	-1	5
206642	206702	1	5
206702	206762	-1	5
206762	206802	1	5
206802	206822	-1	5
206822	206842	1	5
206842	206882	-1	5
206882	206902	1	5
206902	206922	-1	5
206922	207002	1	5
207002	207042	-1	5
207042	207062	1	5
207062	207082	-1	5
207082	207102	1	5
207102	207142	-1	5
207142	207182	1	5
207497	211817	2	5
211875	212035	2	5
212122	212142	1	5
212142	212222	-1	5
212222	212362	1	5
212362	212402	-1	5
212402	212422	1	5
212422	212462	-1	5
212462	212482	1	5
212482	212522	-1	5
212522	212662	1	5
212662	212702	-1	5
212702	212742	1	5
212742	212762	-1	5
213077	217397	2	5
217397	217615	1	0
217455	217615	2	5
217702	217722	1	5
217722	217742	-1	5
217742	217762	1	5
217762	217802	-1	5
217802	217842	1	5
217842	217862	-1	5
217862	217882	1	5
217882	217902	-1	5
217902	217922	1	5
217922	217942	-1	5
217942	218062	1	5
218062	218202	-1	5
218202	218302	1	5
218302	218342	-1	5
218657	222977	2	5
223035	223195	2	5
223282	223302	1	5
223302	223342	-1	5
223342	223382	1	5
223382	223402	-1	5
223402	223422	1	5
223422	223442	-1	5
223442	223522	1	5
223522	223622	-1	5
223622	223702	1	5
223702	223742	-1	5
223742	223762	1	5
223762	223782	-1	5
223782	223802	1	5
223802	223822	-1	5
223822	223842	1	5
223842	223862	-1	5
223862	223882	1	5
223882	223902	-1	5
223902	223922	1	5
224237	228557	2	5
228557	228775	1	0
228615	228775	2	5
228862	228882	1	5
228882	228902	-1	5
228902	228962	1	5
228962	228982	-1	5
228982	229042	1	5
229042	229062	-1	5
229062	229082	1	5
229082	229102	-1	5
229102	229142	1	5
229142	229162	-1	5
229162	229262	1	5
229262	229282	-1	5
229282	229322	1	5
229322	229342	-1	5
229342	229382	1	5
229382	229422	-1	5
229422	229502	1	5
229817	234137	2	5
234195	234355	2	5
234442	234462	1	5
234462	234522	-1	5
234522	234542	1	5
234542	234562	-1	5
234562	234602	1	5
234602	234622	-1	5
234622	234642	1	5
234642	234702	-1	5
234702	234722	1	5
234722	234742	-1	5
234742	234822	1	5
234822	234862	-1	5
234862	234922	1	5
234922	234942	-1	5
234942	235022	1	5
235022	235042	-1	5
235042	235062	1	5
235062	235082	-1	5
235397	239717	2	5
239717	239935	1	0
239775	239935	2	5
240022	240042	1	5
240042	240062	-1	5
240062	240082	1	5
240082	240102	-1	5
240102	240122	1	5
240122	240142	-1	5
240142	240162	1	5
240162	240242	-1	5
240242	240282	1	5
240282	240362	-1	5
240362	240402	1	5
240402	240422	-1	5
240422	240442	1	5
240442	240502	-1	5
240502	240562	1	5
240562	240662	-1	5
240977	245297	2	5
245355	245515	2	5
245602	245622	1	5
245622	245662	-1	5
245662	245682	1	5
245682	245722	-1	5
245722	245742	1	5
245742	245802	-1	5
245802	245822	1	5
245822	245842	-1	5
245842	245862	1	5
245862	245882	-1	5
245882	245902	1	5
245902	245922	-1	5
245922	245942	1	5
245942	245962	-1	5
245962	246002	1	5
246002	246022	-1	5
246022	246062	1	5
246062	246102	-1	5
246102	246122	1	5
246122	246202	-1	5
246202	246222	1	5
246222	246242	-1	5
246557	250877	2	5
250877	251095	1	0
250935	251095	2	5
251182	251202	1	5
251202	251222	-1	5
251222	251262	1	5
251262	251302	-1	5
251302	251342	1	5
251342	251362	-1	5
251362	251422	1	5
251422	251442	-1	5
251442	251502	1	5
251502	251542	-1	5
251542	251602	1	5
251602	251642	-1	5
251642	251702	1	5
251702	251722	-1	5
251722	251762	1	5
251762	251822	-1	5
252137	256457	2	5
256515	256675	2	5
256762	256782	1	5
256782	256882	-1	5
256882	256942	1	5
256942	256982	-1	5
256982	257082	1	5
257082	257122	-1	5
257122	257142	1	5
257142	257162	-1	5
257162	257182	1	5
257182	257262	-1	5
257262	257302	1	5
257302	257322	-1	5
257322	257362	1	5
257362	257382	-1	5
257382	257402	1	5
257717	262037	2	5
262037	262255	1	0
262095	262255	2	5
262342	262362	1	5
262362	262382	-1	5
262382	262402	1	5
262402	262462	-1	5
262462	262482	1	5
262482	262502	-1	5
262502	262542	1	5
262542	262622	-1	5
262622	262642	1	5
262642	262662	-1	5
262662	262682	1	5
262682	262702	-1	5
262702	262722	1	5
262722	262762	-1	5
262762	262902	1	5
262902	262922	-1	5
262922	262982	1	5
263297	267617	2	5
267675	267835	2	5
267922	267942	1	5
267942	267982	-1	5
267982	268042	1	5
268042	268082	-1	5
268082	268102	1	5
268102	268122	-1	5
268122	268142	1	5
268142	268162	-1	5
268162	268182	1	5
268182	268202	-1	5
268202	268262	1	5
268262	268282	-1	5
268282	268302	1	5
268302	268322	-1	5
268322	268362	1	5
268362	268382	-1	5
268382	268402	1	5
268402	268462	-1	5
268462	268502	1	5
268502	268522	-1	5
268522	268562	1	5
268877	273197	2	5
273197	273415	1	0
273255	273415	2	5
273502	273522	1	5
273522	273542	-1	5
273542	273622	1	5
273622	273642	-1	5
273642	273742	1	5
273742	273762	-1	5
273762	273802	1	5
273802	273862	-1	5
273862	273882	1	5
273882	273942	-1	5
273942	273962	1	5
273962	273982	-1	5
273982	274002	1	5
274002	274122	-1	5
274122	274142	1	5
274457	278777	2	5
278835	278995	2	5
279082	279102	1	5
279102	279162	-1	5
279162	279202	1	5
279202	279222	-1	5
279222	279242	1	5
279242	279302	-1	5
279302	279382	1	5
279382	279442	-1	5
279442	279482	1	5
279482	279522	-1	5
279522	279562	1	5
279562	279602	-1	5
279602	279642	1	5
279642	279662	-1	5
279662	279682	1	5
279682	279722	-1	5
280037	284357	2	5
284357	284575	1	0
284415	284575	2	5
284662	284682	1	5
284682	284702	-1	5
284702	284722	1	5
284722	284742	-1	5
284742	284782	1	5
284782	284842	-1	5
284842	284862	1	5
284862	284942	-1	5
284942	285002	1	5
285002	285022	-1	5
285022	285102	1	5
285102	285142	-1	5
285142	285162	1	5
285162	285182	-1	5
285182	285202	1	5
285202	285222	-1	5
285222	285282	1	5
285282	285302	-1	5
285617	289937	2	5
289995	290155	2	5
290242	290262	1	5
290262	290302	-1	5
290302	290322	1	5
290322	290342	-1	5
290342	290362	1	5
290362	290422	-1	5
290422	290482	1	5
290482	290542	-1	5
290542	290562	1	5
290562	290582	-1	5
290582	290622	1	5
290622	290682	-1	5
290682	290702	1	5
290702	290802	-1	5
290802	290842	1	5
290842	290882	-1	5
291197	295517	2	5
295517	295735	1	0
295575	295735	2	5
295822	295842	1	5
295842	295862	-1	5
295862	295902	1	5
295902	295922	-1	5
295922	295942	1	5
295942	295962	-1	5
295962	295982	1	5
295982	296022	-1	5
296022	296042	1	5
296042	296062	-1	5
296062	296102	1	5
296102	296142	-1	5
296142	296202	1	5
296202	296222	-1	5
296222	296262	1	5
296262	296282	-1	5
296282	296322	1	5
296322	296362	-1	5
296362	296382	1	5
296382	296402	-1	5
296402	296442	1	5
296442	296462	-1	5
296777	301097	2	5
301155	301315	2	5
301402	301422	1	5
301422	301502	-1	5
301502	301522	1	5
301522	301542	-1	5
301542	301602	1	5
301602	301662	-1	5
301662	301682	1	5
301682	301722	-1	5
301722	301842	1	5
301842	301922	-1	5
301922	301942	1	5
301942	302002	-1	5
302002	302042	1	5
302357	306677	2	5
306677	306895	1	0
306735	306895	2	5
306982	307002	1	5
307002	307022	-1	5
307022	307042	1	5
307042	307082	-1	5
307082	307102	1	5
307102	307142	-1	5
307142	307162	1	5
307162	307202	-1	5
307202	307242	1	5
307242	307282	-1	5
307282	307302	1	5
307302	307322	-1	5
307322	307382	1	5
307382	307422	-1	5
307422	307482	1	5
307482	307502	-1	5
307502	307562	1	5
307562	307602	-1	5
307602	307622	1	5
307937	312257	2	5
312315	312475	2	5
312562	312582	1	5
312582	312622	-1	5
312622	312662	1	5
312662	312722	-1	5
312722	312762	1	5
312762	312822	-1	5
312822	312862	1	5
312862	312882	-1	5
312882	312922	1	5
312922	312962	-1	5
312962	312982	1	5
312982	313002	-1	5
313002	313022	1	5
313022	313042	-1	5
313042	313062	1	5
313062	313102	-1	5
313102	313122	1	5
313122	313202	-1	5
313517	317837	2	5
317837	318055	1	0
317895	318055	2	5
318142	318162	1	5
318162	318182	-1	5
318182	318242	1	5
318242	318282	-1	5
318282	318322	1	5
318322	318362	-1	5
318362	318402	1	5
318402	318422	-1	5
318422	318462	1	5
318462	318482	-1	5
318482	318502	1	5
318502	318562	-1	5
318562	318582	1	5
318582	318602	-1	5
318602	318622	1	5
318622	318702	-1	5
318702	318722	1	5
318722	318742	-1	5
318742	318762	1	5
318762	318782	-1	5
319097	323417	2	5
323475	323635	2	5
323722	323742	1	5
323742	323802	-1	5
323802	323822	1	5
323822	323862	-1	5
323862	323882	1	5
323882	323902	-1	5
323902	323962	1	5
323962	324002	-1	5
324002	324042	1	5
324042	324062	-1	5
324062	324082	1	5
324082	324102	-1	5
324102	324122	1	5
324122	324142	-1	5
324142	324162	1	5
324162	324202	-1	5
324202	324222	1	5
324222	324242	-1	5
324242	324362	1	5
324677	328997	2	5
328997	329215	1	0
329055	329215	2	5
329302	329322	1	5
329322	329342	-1	5
329342	329362	1	5
329362	329382	-1	5
329382	329402	1	5
329402	329502	-1	5
329502	329522	1	5
329522	329542	-1	5
329542	329602	1	5
329602	329622	-1	5
329622	329662	1	5
329662	329682	-1	5
329682	329722	1	5
329722	329742	-1	5
329742	329782	1	5
329782	329822	-1	5
329822	329842	1	5
329842	329882	-1	5
329882	329902	1	5
329902	329922	-1	5
329922	329942	1	5
330257	334577	2	5
334635	334795	2	5
334882	334902	1	5
334902	334942	-1	5
334942	334962	1	5
334962	335102	-1	5
335102	335162	1	5
335162	335302	-1	5
335302	335322	1	5
335322	335342	-1	5
335342	335382	1	5
335382	335462	-1	5
335462	335522	1	5
335837	340157	2	5
340157	340375	1	0
340215	340375	2	5
340462	340482	1	5
340482	340502	-1	5
340502	340542	1	5
340542	340602	-1	5
340602	340622	1	5
340622	340642	-1	5
340642	340662	1	5
340662	340762	-1	5
340762	340802	1	5
340802	340862	-1	5
340862	340882	1	5
340882	340902	-1	5
340902	340922	1	5
340922	341002	-1	5
341002	341062	1	5
341062	341082	-1	5
341082	341102	1	5
341417	345737	2	5
345795	345955	2	5
346042	346062	1	5
346062	346182	-1	5
346182	346222	1	5
346222	346242	-1	5
346242	346262	1	5
346262	346282	-1	5
346282	346302	1	5
346302	346342	-1	5
346342	346382	1	5
346382	346422	-1	5
346422	346462	1	5
346462	346482	-1	5
346482	346542	1	5
346542	346562	-1	5
346562	346582	1	5
346582	346602	-1	5
346602	346622	1	5
346622	346682	-1	5
346997	351317	2	5
351317	351535	1	0
351375	351535	2	5
351622	351642	1	5
351642	351662	-1	5
351662	351682	1	5
351682	351782	-1	5
351782	351862	1	5
351862	351882	-1	5
351882	351902	1	5
351902	352002	-1	5
352002	352022	1	5
352022	352042	-1	5
352042	352062	1	5
352062	352142	-1	5
352142	352182	1	5
352182	352222	-1	5
352222	352242	1	5
352242	352262	-1	5
352577	356897	2	5
356955	357115	2	5
